record_key,record_uid,fs,native_fs,stride,sample_index,time_sec,raw,filtered,normalized,filtered_normalized
d1_normal,D1_training-a_a0005,2000,2000,10,8590,4.295,0.00873,0.01749,0.10039,0.20812
d1_normal,D1_training-a_a0005,2000,2000,10,8600,4.3,-0.00278,0.02,-0.0318,0.23791
d1_normal,D1_training-a_a0005,2000,2000,10,8610,4.305,0.02063,0.05206,0.23713,0.61911
d1_normal,D1_training-a_a0005,2000,2000,10,8620,4.31,-0.0101,0.01921,-0.11595,0.22856
d1_normal,D1_training-a_a0005,2000,2000,10,8630,4.315,-0.1069,-0.0904,-1.22811,-1.07452
d1_normal,D1_training-a_a0005,2000,2000,10,8640,4.32,-0.11246,-0.11854,-1.29193,-1.40915
d1_normal,D1_training-a_a0005,2000,2000,10,8650,4.325,-0.12543,-0.15258,-1.44094,-1.81375
d1_normal,D1_training-a_a0005,2000,2000,10,8660,4.33,0.26743,0.2262,3.07259,2.68933
d1_normal,D1_training-a_a0005,2000,2000,10,8670,4.335,0.27869,0.23731,3.20197,2.82139
d1_normal,D1_training-a_a0005,2000,2000,10,8680,4.34,0.1116,0.08432,1.28233,1.00253
d1_normal,D1_training-a_a0005,2000,2000,10,8690,4.345,-0.16998,-0.17272,-1.95284,-2.05326
d1_normal,D1_training-a_a0005,2000,2000,10,8700,4.35,-0.3439,-0.32383,-3.95103,-3.84973
d1_normal,D1_training-a_a0005,2000,2000,10,8710,4.355,-0.07547,-0.03837,-0.86697,-0.45605
d1_normal,D1_training-a_a0005,2000,2000,10,8720,4.36,0.26849,0.31053,3.08486,3.69184
d1_normal,D1_training-a_a0005,2000,2000,10,8730,4.365,0.01846,0.05461,0.21223,0.64934
d1_normal,D1_training-a_a0005,2000,2000,10,8740,4.37,-0.0596,-0.0377,-0.68465,-0.44811
d1_normal,D1_training-a_a0005,2000,2000,10,8750,4.375,-0.11206,-0.10865,-1.28737,-1.29152
d1_normal,D1_training-a_a0005,2000,2000,10,8760,4.38,-0.05911,-0.07454,-0.67904,-0.88605
d1_normal,D1_training-a_a0005,2000,2000,10,8770,4.385,0.07159,0.04181,0.82266,0.49723
d1_normal,D1_training-a_a0005,2000,2000,10,8780,4.39,0.13525,0.09855,1.55406,1.17177
d1_normal,D1_training-a_a0005,2000,2000,10,8790,4.395,0.06381,0.02988,0.73326,0.35538
d1_normal,D1_training-a_a0005,2000,2000,10,8800,4.4,-0.00043,-0.02356,-0.0048,-0.27998
d1_normal,D1_training-a_a0005,2000,2000,10,8810,4.405,-0.02179,-0.0303,-0.25023,-0.36008
d1_normal,D1_training-a_a0005,2000,2000,10,8820,4.41,-0.02225,-0.01617,-0.25549,-0.19208
d1_normal,D1_training-a_a0005,2000,2000,10,8830,4.415,-0.02997,-0.01372,-0.3442,-0.16298
d1_normal,D1_training-a_a0005,2000,2000,10,8840,4.42,-0.03235,-0.01217,-0.37155,-0.14453
d1_normal,D1_training-a_a0005,2000,2000,10,8850,4.425,-0.01233,0.00535,-0.14154,0.06376
d1_normal,D1_training-a_a0005,2000,2000,10,8860,4.43,0.01511,0.02731,0.17367,0.32483
d1_normal,D1_training-a_a0005,2000,2000,10,8870,4.435,0.00403,0.01001,0.04639,0.11918
d1_normal,D1_training-a_a0005,2000,2000,10,8880,4.44,-0.01459,-0.01319,-0.16749,-0.1567
d1_normal,D1_training-a_a0005,2000,2000,10,8890,4.445,0.00519,0.00447,0.05971,0.05323
d1_normal,D1_training-a_a0005,2000,2000,10,8900,4.45,0.02203,0.02172,0.25326,0.2584
d1_normal,D1_training-a_a0005,2000,2000,10,8910,4.455,-0.00311,-0.00253,-0.03565,-0.02995
d1_normal,D1_training-a_a0005,2000,2000,10,8920,4.46,-0.02762,-0.02697,-0.3172,-0.32051
d1_normal,D1_training-a_a0005,2000,2000,10,8930,4.465,-0.01212,-0.01319,-0.13909,-0.15671
d1_normal,D1_training-a_a0005,2000,2000,10,8940,4.47,-0.01016,-0.01479,-0.11665,-0.17574
d1_normal,D1_training-a_a0005,2000,2000,10,8950,4.475,0.00873,0.00074,0.10039,0.00893
d1_normal,D1_training-a_a0005,2000,2000,10,8960,4.48,0.03708,0.02815,0.42611,0.33481
d1_normal,D1_training-a_a0005,2000,2000,10,8970,4.485,0.03284,0.02492,0.37738,0.29642
d1_normal,D1_training-a_a0005,2000,2000,10,8980,4.49,0.01776,0.01473,0.20417,0.17526
d1_normal,D1_training-a_a0005,2000,2000,10,8990,4.495,-0.01736,-0.01458,-0.19939,-0.17319
d1_normal,D1_training-a_a0005,2000,2000,10,9000,4.5,-0.04428,-0.03595,-0.50864,-0.42722
d1_normal,D1_training-a_a0005,2000,2000,10,9010,4.505,-0.02817,-0.01735,-0.32351,-0.20607
d1_normal,D1_training-a_a0005,2000,2000,10,9020,4.51,0.00201,0.01277,0.02325,0.15191
d1_normal,D1_training-a_a0005,2000,2000,10,9030,4.515,0.00766,0.01503,0.08811,0.17887
d1_normal,D1_training-a_a0005,2000,2000,10,9040,4.52,0.00369,0.00638,0.04253,0.07599
d1_normal,D1_training-a_a0005,2000,2000,10,9050,4.525,-0.00525,-0.00721,-0.0602,-0.08553
d1_normal,D1_training-a_a0005,2000,2000,10,9060,4.53,-0.00101,-0.00645,-0.01146,-0.0765
d1_normal,D1_training-a_a0005,2000,2000,10,9070,4.535,0.02209,0.01509,0.25396,0.1795
d1_normal,D1_training-a_a0005,2000,2000,10,9080,4.54,0.03366,0.02338,0.38684,0.27812
d1_normal,D1_training-a_a0005,2000,2000,10,9090,4.545,-0.00305,-0.01061,-0.03495,-0.12602
d1_normal,D1_training-a_a0005,2000,2000,10,9100,4.55,-0.00934,-0.01742,-0.10718,-0.20696
d1_normal,D1_training-a_a0005,2000,2000,10,9110,4.555,-0.0083,-0.01684,-0.09526,-0.20004
d1_normal,D1_training-a_a0005,2000,2000,10,9120,4.56,-0.00381,-0.01166,-0.04372,-0.13852
d1_normal,D1_training-a_a0005,2000,2000,10,9130,4.565,0.02072,0.01554,0.23818,0.18492
d1_normal,D1_training-a_a0005,2000,2000,10,9140,4.57,-0.04663,-0.04668,-0.53564,-0.55479
d1_normal,D1_training-a_a0005,2000,2000,10,9150,4.575,0.06219,0.07119,0.71467,0.84644
d1_normal,D1_training-a_a0005,2000,2000,10,9160,4.58,0.18533,0.20016,2.12942,2.37975
d1_normal,D1_training-a_a0005,2000,2000,10,9170,4.585,-0.15552,-0.13558,-1.78665,-1.61173
d1_normal,D1_training-a_a0005,2000,2000,10,9180,4.59,-0.25262,-0.23326,-2.90232,-2.773
d1_normal,D1_training-a_a0005,2000,2000,10,9190,4.595,0.02374,0.03573,0.27289,0.42486
d1_normal,D1_training-a_a0005,2000,2000,10,9200,4.6,0.1398,0.14163,1.6063,1.68389
d1_normal,D1_training-a_a0005,2000,2000,10,9210,4.605,0.04437,0.03705,0.50991,0.44057
d1_normal,D1_training-a_a0005,2000,2000,10,9220,4.61,-0.00632,-0.01848,-0.07247,-0.2195
d1_normal,D1_training-a_a0005,2000,2000,10,9230,4.615,0.01694,0.0055,0.1947,0.06551
d1_normal,D1_training-a_a0005,2000,2000,10,9240,4.62,0.00473,-0.00289,0.05446,-0.03419
d1_normal,D1_training-a_a0005,2000,2000,10,9250,4.625,-0.01947,-0.02167,-0.22359,-0.25744
d1_normal,D1_training-a_a0005,2000,2000,10,9260,4.63,-0.0387,-0.038,-0.44448,-0.45158
d1_normal,D1_training-a_a0005,2000,2000,10,9270,4.635,-0.01697,-0.01609,-0.19484,-0.19117
d1_normal,D1_training-a_a0005,2000,2000,10,9280,4.64,0.01886,0.01689,0.21679,0.20089
d1_normal,D1_training-a_a0005,2000,2000,10,9290,4.645,0.03571,0.03027,0.41033,0.36003
d1_normal,D1_training-a_a0005,2000,2000,10,9300,4.65,0.02798,0.02106,0.32163,0.25053
d1_normal,D1_training-a_a0005,2000,2000,10,9310,4.655,0.01477,0.00909,0.16981,0.1082
d1_normal,D1_training-a_a0005,2000,2000,10,9320,4.66,-0.01227,-0.01438,-0.14084,-0.17087
d1_normal,D1_training-a_a0005,2000,2000,10,9330,4.665,-0.03268,-0.02984,-0.3754,-0.3546
d1_normal,D1_training-a_a0005,2000,2000,10,9340,4.67,-0.01178,-0.00463,-0.13523,-0.05485
d1_normal,D1_training-a_a0005,2000,2000,10,9350,4.675,-0.00128,0.00856,-0.01462,0.10185
d1_normal,D1_training-a_a0005,2000,2000,10,9360,4.68,0.00797,0.01682,0.09162,0.20006
d1_normal,D1_training-a_a0005,2000,2000,10,9370,4.685,0.00461,0.01038,0.05305,0.12358
d1_normal,D1_training-a_a0005,2000,2000,10,9380,4.69,-0.01492,-0.01481,-0.17134,-0.17594
d1_normal,D1_training-a_a0005,2000,2000,10,9390,4.695,-0.01425,-0.01943,-0.16363,-0.23086
d1_normal,D1_training-a_a0005,2000,2000,10,9400,4.7,-0.00183,-0.01086,-0.02093,-0.129
d1_normal,D1_training-a_a0005,2000,2000,10,9410,4.705,0.01593,0.00562,0.18313,0.06694
d1_normal,D1_training-a_a0005,2000,2000,10,9420,4.71,0.02991,0.02295,0.34372,0.27302
d1_normal,D1_training-a_a0005,2000,2000,10,9430,4.715,0.02835,0.0281,0.32584,0.33421
d1_normal,D1_training-a_a0005,2000,2000,10,9440,4.72,0.0014,0.00934,0.01624,0.11117
d1_normal,D1_training-a_a0005,2000,2000,10,9450,4.725,-0.02777,-0.01221,-0.31895,-0.14504
d1_normal,D1_training-a_a0005,2000,2000,10,9460,4.73,-0.06769,-0.04734,-0.77757,-0.5626
d1_normal,D1_training-a_a0005,2000,2000,10,9470,4.735,-0.04788,-0.03082,-0.55001,-0.36622
d1_normal,D1_training-a_a0005,2000,2000,10,9480,4.74,0.02039,0.03129,0.23432,0.37216
d1_normal,D1_training-a_a0005,2000,2000,10,9490,4.745,0.03384,0.03535,0.38895,0.42038
d1_normal,D1_training-a_a0005,2000,2000,10,9500,4.75,0.01291,0.00406,0.14842,0.04841
d1_normal,D1_training-a_a0005,2000,2000,10,9510,4.755,0.00745,-0.00915,0.08566,-0.10868
d1_normal,D1_training-a_a0005,2000,2000,10,9520,4.76,0.00775,-0.01326,0.08917,-0.15744
d1_normal,D1_training-a_a0005,2000,2000,10,9530,4.765,0.01581,-0.00521,0.18173,-0.06184
d1_normal,D1_training-a_a0005,2000,2000,10,9540,4.77,0.01685,-0.00053,0.19365,-0.00612
d1_normal,D1_training-a_a0005,2000,2000,10,9550,4.775,0.01706,0.00683,0.19611,0.08133
d1_normal,D1_training-a_a0005,2000,2000,10,9560,4.78,0.01868,0.01703,0.21469,0.20256
d1_normal,D1_training-a_a0005,2000,2000,10,9570,4.785,0.00339,0.01019,0.03903,0.12126
d1_normal,D1_training-a_a0005,2000,2000,10,9580,4.79,-0.02817,-0.01524,-0.32351,-0.18105
d1_normal,D1_training-a_a0005,2000,2000,10,9590,4.795,-0.04745,-0.03194,-0.5451,-0.37959
d1_normal,D1_training-a_a0005,2000,2000,10,9600,4.8,-0.02954,-0.01433,-0.33929,-0.17021
d1_normal,D1_training-a_a0005,2000,2000,10,9610,4.805,0.00931,0.02161,0.10705,0.2571
d1_normal,D1_training-a_a0005,2000,2000,10,9620,4.81,0.01852,0.02624,0.21294,0.31215
d1_normal,D1_training-a_a0005,2000,2000,10,9630,4.815,0.01495,0.01886,0.17191,0.2243
d1_normal,D1_training-a_a0005,2000,2000,10,9640,4.82,-0.00793,-0.00755,-0.09105,-0.08955
d1_normal,D1_training-a_a0005,2000,2000,10,9650,4.825,-0.0275,-0.02946,-0.3158,-0.35008
d1_normal,D1_training-a_a0005,2000,2000,10,9660,4.83,-0.01901,-0.02263,-0.21833,-0.26891
d1_normal,D1_training-a_a0005,2000,2000,10,9670,4.835,0.0101,0.00509,0.11616,0.06069
d1_normal,D1_training-a_a0005,2000,2000,10,9680,4.84,0.03748,0.03261,0.43067,0.38784
d1_normal,D1_training-a_a0005,2000,2000,10,9690,4.845,0.02039,0.01639,0.23432,0.19494
d1_normal,D1_training-a_a0005,2000,2000,10,9700,4.85,-0.00519,-0.00852,-0.0595,-0.10117
d1_normal,D1_training-a_a0005,2000,2000,10,9710,4.855,-0.01154,-0.01401,-0.13243,-0.16638
d1_normal,D1_training-a_a0005,2000,2000,10,9720,4.86,0.00241,-0.00056,0.02781,-0.00656
d1_normal,D1_training-a_a0005,2000,2000,10,9730,4.865,-0.00385,-0.00885,-0.04407,-0.10501
d1_normal,D1_training-a_a0005,2000,2000,10,9740,4.87,0.00256,-0.00484,0.02956,-0.0574
d1_normal,D1_training-a_a0005,2000,2000,10,9750,4.875,0.004,-0.00478,0.04604,-0.05665
d1_normal,D1_training-a_a0005,2000,2000,10,9760,4.88,0.02136,0.01289,0.24554,0.15334
d1_normal,D1_training-a_a0005,2000,2000,10,9770,4.885,0.0325,0.02697,0.37352,0.32072
d1_normal,D1_training-a_a0005,2000,2000,10,9780,4.89,0.00922,0.0087,0.106,0.10363
d1_normal,D1_training-a_a0005,2000,2000,10,9790,4.895,-0.02103,-0.0151,-0.24147,-0.17935
d1_normal,D1_training-a_a0005,2000,2000,10,9800,4.9,-0.04016,-0.02883,-0.46131,-0.34256
d1_normal,D1_training-a_a0005,2000,2000,10,9810,4.905,-0.0246,-0.01041,-0.28249,-0.12365
d1_normal,D1_training-a_a0005,2000,2000,10,9820,4.91,0.00723,0.02136,0.08321,0.25412
d1_normal,D1_training-a_a0005,2000,2000,10,9830,4.915,0.00861,0.01927,0.09898,0.22922
d1_normal,D1_training-a_a0005,2000,2000,10,9840,4.92,-0.00955,-0.00407,-0.10963,-0.04825
d1_normal,D1_training-a_a0005,2000,2000,10,9850,4.925,-0.02579,-0.02618,-0.29616,-0.31111
d1_normal,D1_training-a_a0005,2000,2000,10,9860,4.93,-0.0007,-0.00618,-0.00795,-0.07333
d1_normal,D1_training-a_a0005,2000,2000,10,9870,4.935,0.01486,0.00718,0.17086,0.08548
d1_normal,D1_training-a_a0005,2000,2000,10,9880,4.94,0.0257,0.01847,0.29533,0.21968
d1_normal,D1_training-a_a0005,2000,2000,10,9890,4.945,0.02951,0.0249,0.33916,0.29621
d1_normal,D1_training-a_a0005,2000,2000,10,9900,4.95,0.00458,0.0039,0.0527,0.04651
d1_normal,D1_training-a_a0005,2000,2000,10,9910,4.955,-0.02588,-0.02478,-0.29722,-0.29447
d1_normal,D1_training-a_a0005,2000,2000,10,9920,4.96,-0.02231,-0.02222,-0.25619,-0.26404
d1_normal,D1_training-a_a0005,2000,2000,10,9930,4.965,-0.00766,-0.01188,-0.0879,-0.14103
d1_normal,D1_training-a_a0005,2000,2000,10,9940,4.97,0.0177,0.00835,0.20347,0.0994
d1_normal,D1_training-a_a0005,2000,2000,10,9950,4.975,0.01498,0.00197,0.17226,0.02352
d1_normal,D1_training-a_a0005,2000,2000,10,9960,4.98,0.00845,-0.00399,0.09723,-0.04729
d1_normal,D1_training-a_a0005,2000,2000,10,9970,4.985,0.01129,0.00616,0.12984,0.0734
d1_normal,D1_training-a_a0005,2000,2000,10,9980,4.99,0.01294,0.02007,0.14877,0.23871
d1_normal,D1_training-a_a0005,2000,2000,10,9990,4.995,-0.0058,0.0158,-0.06651,0.18792
d1_normal,D1_training-a_a0005,2000,2000,10,10000,5.0,0.0094,0.04219,0.1081,0.50169
d1_normal,D1_training-a_a0005,2000,2000,10,10010,5.005,-0.00836,0.02625,-0.09596,0.31226
d1_normal,D1_training-a_a0005,2000,2000,10,10020,5.01,-0.09256,-0.06811,-1.06332,-0.80957
d1_normal,D1_training-a_a0005,2000,2000,10,10030,5.015,-0.07169,-0.06987,-0.8235,-0.83049
d1_normal,D1_training-a_a0005,2000,2000,10,10040,5.02,-0.20837,-0.23093,-2.39392,-2.74523
d1_normal,D1_training-a_a0005,2000,2000,10,10050,5.025,0.10489,0.06043,1.20519,0.71853
d1_normal,D1_training-a_a0005,2000,2000,10,10060,5.03,0.36807,0.31668,4.22894,3.76491
d1_normal,D1_training-a_a0005,2000,2000,10,10070,5.035,0.32297,0.28112,3.71072,3.34226
d1_normal,D1_training-a_a0005,2000,2000,10,10080,5.04,-0.1279,-0.14751,-1.46934,-1.75349
d1_normal,D1_training-a_a0005,2000,2000,10,10090,5.045,-0.57816,-0.57036,-6.64239,-6.78056
d1_normal,D1_training-a_a0005,2000,2000,10,10100,5.05,-0.00803,0.02428,-0.0921,0.2888
d1_normal,D1_training-a_a0005,2000,2000,10,10110,5.055,0.29315,0.33927,3.36816,4.03354
d1_normal,D1_training-a_a0005,2000,2000,10,10120,5.06,0.189,0.23788,2.1715,2.82813
d1_normal,D1_training-a_a0005,2000,2000,10,10130,5.065,-0.1745,-0.13359,-2.00474,-1.58806
d1_normal,D1_training-a_a0005,2000,2000,10,10140,5.07,-0.22668,-0.20357,-2.6043,-2.41999
d1_normal,D1_training-a_a0005,2000,2000,10,10150,5.075,-0.07584,-0.07584,-0.87118,-0.90153
d1_normal,D1_training-a_a0005,2000,2000,10,10160,5.08,0.05777,0.03847,0.66383,0.45744
d1_normal,D1_training-a_a0005,2000,2000,10,10170,5.085,0.14761,0.10899,1.69606,1.29586
d1_normal,D1_training-a_a0005,2000,2000,10,10180,5.09,0.15363,0.11124,1.76513,1.32267
d1_normal,D1_training-a_a0005,2000,2000,10,10190,5.095,0.04065,0.00559,0.46714,0.06656
d1_normal,D1_training-a_a0005,2000,2000,10,10200,5.1,-0.0687,-0.08736,-0.78914,-1.03842
d1_normal,D1_training-a_a0005,2000,2000,10,10210,5.105,-0.10257,-0.10287,-1.17832,-1.22279
d1_normal,D1_training-a_a0005,2000,2000,10,10220,5.11,-0.00745,0.00782,-0.08544,0.09308
d1_normal,D1_training-a_a0005,2000,2000,10,10230,5.115,0.02875,0.05246,0.33039,0.62384
d1_normal,D1_training-a_a0005,2000,2000,10,10240,5.12,0.00604,0.03151,0.06953,0.37476
d1_normal,D1_training-a_a0005,2000,2000,10,10250,5.125,-0.02377,-0.0027,-0.27302,-0.03199
d1_normal,D1_training-a_a0005,2000,2000,10,10260,5.13,-0.02527,-0.01271,-0.2902,-0.15095
d1_normal,D1_training-a_a0005,2000,2000,10,10270,5.135,-0.01038,-0.00694,-0.1191,-0.08233
d1_normal,D1_training-a_a0005,2000,2000,10,10280,5.14,-0.0033,-0.00789,-0.03776,-0.09363
d1_normal,D1_training-a_a0005,2000,2000,10,10290,5.145,0.02917,0.01908,0.3353,0.22698
d1_normal,D1_training-a_a0005,2000,2000,10,10300,5.15,0.02277,0.00903,0.26167,0.10755
d1_normal,D1_training-a_a0005,2000,2000,10,10310,5.155,0.01544,0.00078,0.17752,0.00945
d1_normal,D1_training-a_a0005,2000,2000,10,10320,5.16,0.0072,-0.00668,0.08286,-0.07929
d1_normal,D1_training-a_a0005,2000,2000,10,10330,5.165,-0.00479,-0.01648,-0.05494,-0.19572
d1_normal,D1_training-a_a0005,2000,2000,10,10340,5.17,-0.00302,-0.0121,-0.0346,-0.14367
d1_normal,D1_training-a_a0005,2000,2000,10,10350,5.175,0.00348,-0.00153,0.04008,-0.01802
d1_normal,D1_training-a_a0005,2000,2000,10,10360,5.18,0.00598,0.00615,0.06883,0.07329
d1_normal,D1_training-a_a0005,2000,2000,10,10370,5.185,0.01239,0.01908,0.14246,0.22692
d1_normal,D1_training-a_a0005,2000,2000,10,10380,5.19,0.01172,0.0258,0.13475,0.3069
d1_normal,D1_training-a_a0005,2000,2000,10,10390,5.195,-0.00635,0.0128,-0.07282,0.15232
d1_normal,D1_training-a_a0005,2000,2000,10,10400,5.2,-0.03421,-0.0135,-0.39294,-0.1603
d1_normal,D1_training-a_a0005,2000,2000,10,10410,5.205,-0.05612,-0.03937,-0.64468,-0.46789
d1_normal,D1_training-a_a0005,2000,2000,10,10420,5.21,-0.05338,-0.04476,-0.61313,-0.53196
d1_normal,D1_training-a_a0005,2000,2000,10,10430,5.215,-0.00339,-0.00696,-0.03881,-0.08265
d1_normal,D1_training-a_a0005,2000,2000,10,10440,5.22,0.05786,0.04473,0.66488,0.53189
d1_normal,D1_training-a_a0005,2000,2000,10,10450,5.225,0.07059,0.05219,0.81109,0.62065
d1_normal,D1_training-a_a0005,2000,2000,10,10460,5.23,0.03571,0.0175,0.41033,0.20822
d1_normal,D1_training-a_a0005,2000,2000,10,10470,5.235,-0.00021,-0.01331,-0.00235,-0.15804
d1_normal,D1_training-a_a0005,2000,2000,10,10480,5.24,-0.02271,-0.0287,-0.26075,-0.34103
d1_normal,D1_training-a_a0005,2000,2000,10,10490,5.245,-0.03546,-0.03498,-0.40731,-0.41576
d1_normal,D1_training-a_a0005,2000,2000,10,10500,5.25,-0.01404,-0.01,-0.16118,-0.11871
d1_normal,D1_training-a_a0005,2000,2000,10,10510,5.255,0.01514,0.01946,0.17402,0.23145
d1_normal,D1_training-a_a0005,2000,2000,10,10520,5.26,0.01855,0.02082,0.21329,0.24767
d1_normal,D1_training-a_a0005,2000,2000,10,10530,5.265,0.01797,0.01815,0.20662,0.21597
d1_normal,D1_training-a_a0005,2000,2000,10,10540,5.27,-0.02222,-0.02221,-0.25514,-0.26386
d1_normal,D1_training-a_a0005,2000,2000,10,10550,5.275,-0.10715,-0.10433,-1.23092,-1.24019
d1_normal,D1_training-a_a0005,2000,2000,10,10560,5.28,0.18796,0.19392,2.15958,2.30554
d1_normal,D1_training-a_a0005,2000,2000,10,10570,5.285,0.01886,0.02839,0.21679,0.33761
d1_normal,D1_training-a_a0005,2000,2000,10,10580,5.29,-0.1925,-0.18192,-2.2116,-2.16262
d1_normal,D1_training-a_a0005,2000,2000,10,10590,5.295,-0.02368,-0.01529,-0.27197,-0.18163
d1_normal,D1_training-a_a0005,2000,2000,10,10600,5.3,0.04163,0.0447,0.47836,0.53155
d1_normal,D1_training-a_a0005,2000,2000,10,10610,5.305,0.02823,0.02591,0.32443,0.30814
d1_normal,D1_training-a_a0005,2000,2000,10,10620,5.31,0.03775,0.03207,0.43383,0.38136
d1_normal,D1_training-a_a0005,2000,2000,10,10630,5.315,0.03949,0.03236,0.45381,0.38487
d1_normal,D1_training-a_a0005,2000,2000,10,10640,5.32,0.00516,-0.0015,0.05936,-0.01774
d1_normal,D1_training-a_a0005,2000,2000,10,10650,5.325,-0.04221,-0.04786,-0.4848,-0.56887
d1_normal,D1_training-a_a0005,2000,2000,10,10660,5.33,-0.04755,-0.05264,-0.54616,-0.62565
d1_normal,D1_training-a_a0005,2000,2000,10,10670,5.335,-0.00046,-0.00589,-0.00515,-0.06982
d1_normal,D1_training-a_a0005,2000,2000,10,10680,5.34,0.03983,0.03388,0.45767,0.40292
d1_normal,D1_training-a_a0005,2000,2000,10,10690,5.345,0.04846,0.04403,0.55689,0.52355
d1_normal,D1_training-a_a0005,2000,2000,10,10700,5.35,0.01425,0.01356,0.16385,0.16134
d1_normal,D1_training-a_a0005,2000,2000,10,10710,5.355,-0.02841,-0.02341,-0.32632,-0.27816
d1_normal,D1_training-a_a0005,2000,2000,10,10720,5.36,-0.03519,-0.02338,-0.40416,-0.27782
d1_normal,D1_training-a_a0005,2000,2000,10,10730,5.365,-0.01413,0.00166,-0.16223,0.01987
d1_normal,D1_training-a_a0005,2000,2000,10,10740,5.37,0.00516,0.02183,0.05936,0.25969
d1_normal,D1_training-a_a0005,2000,2000,10,10750,5.375,-0.00598,0.00672,-0.06861,0.08003
d1_normal,D1_training-a_a0005,2000,2000,10,10760,5.38,-0.03598,-0.03147,-0.41327,-0.37398
d1_normal,D1_training-a_a0005,2000,2000,10,10770,5.385,-0.03494,-0.0399,-0.40135,-0.47415
d1_normal,D1_training-a_a0005,2000,2000,10,10780,5.39,0.02069,0.00645,0.23783,0.0768
d1_normal,D1_training-a_a0005,2000,2000,10,10790,5.395,0.06027,0.04216,0.69258,0.5014
d1_normal,D1_training-a_a0005,2000,2000,10,10800,5.4,0.0571,0.04034,0.65612,0.47968
d1_normal,D1_training-a_a0005,2000,2000,10,10810,5.405,0.0184,0.00853,0.21153,0.10155
d1_normal,D1_training-a_a0005,2000,2000,10,10820,5.41,-0.02673,-0.02771,-0.30703,-0.32929
d1_normal,D1_training-a_a0005,2000,2000,10,10830,5.415,-0.02859,-0.02221,-0.32842,-0.26393
d1_normal,D1_training-a_a0005,2000,2000,10,10840,5.42,-0.02707,-0.01669,-0.31089,-0.19827
d1_normal,D1_training-a_a0005,2000,2000,10,10850,5.425,-0.02942,-0.02128,-0.33789,-0.25288
d1_normal,D1_training-a_a0005,2000,2000,10,10860,5.43,-0.00443,-0.00075,-0.05073,-0.00879
d1_normal,D1_training-a_a0005,2000,2000,10,10870,5.435,0.02325,0.02034,0.26728,0.24195
d1_normal,D1_training-a_a0005,2000,2000,10,10880,5.44,0.04849,0.04173,0.55724,0.49627
d1_normal,D1_training-a_a0005,2000,2000,10,10890,5.445,0.02377,0.01631,0.27324,0.19404
d1_normal,D1_training-a_a0005,2000,2000,10,10900,5.45,-0.01425,-0.01821,-0.16363,-0.21631
d1_normal,D1_training-a_a0005,2000,2000,10,10910,5.455,-0.02371,-0.02099,-0.27232,-0.24934
d1_normal,D1_training-a_a0005,2000,2000,10,10920,5.46,-0.02066,-0.01251,-0.23726,-0.14852
d1_normal,D1_training-a_a0005,2000,2000,10,10930,5.465,-0.01501,-0.00299,-0.1724,-0.03546
d1_normal,D1_training-a_a0005,2000,2000,10,10940,5.47,0.00516,0.01735,0.05936,0.20638
d1_normal,D1_training-a_a0005,2000,2000,10,10950,5.475,-0.0004,0.0079,-0.00445,0.09412
d1_normal,D1_training-a_a0005,2000,2000,10,10960,5.48,-0.01587,-0.01422,-0.18221,-0.16893
d1_normal,D1_training-a_a0005,2000,2000,10,10970,5.485,0.0036,-0.00044,0.04148,-0.00512
d1_normal,D1_training-a_a0005,2000,2000,10,10980,5.49,0.00974,0.00013,0.11196,0.00164
d1_normal,D1_training-a_a0005,2000,2000,10,10990,5.495,0.00327,-0.00828,0.03763,-0.09831
d1_normal,D1_training-a_a0005,2000,2000,10,11000,5.5,0.01688,0.007,0.194,0.08335
d1_normal,D1_training-a_a0005,2000,2000,10,11010,5.505,0.03934,0.03411,0.45206,0.40561
d1_normal,D1_training-a_a0005,2000,2000,10,11020,5.51,0.02322,0.02394,0.26693,0.28471
d1_normal,D1_training-a_a0005,2000,2000,10,11030,5.515,-0.03525,-0.0291,-0.40486,-0.34584
d1_normal,D1_training-a_a0005,2000,2000,10,11040,5.52,-0.05099,-0.04258,-0.58578,-0.50602
d1_normal,D1_training-a_a0005,2000,2000,10,11050,5.525,-0.02402,-0.01779,-0.27583,-0.21138
d1_normal,D1_training-a_a0005,2000,2000,10,11060,5.53,0.00253,0.00488,0.02921,0.05816
d1_normal,D1_training-a_a0005,2000,2000,10,11070,5.535,0.01926,0.01673,0.22135,0.19905
d1_normal,D1_training-a_a0005,2000,2000,10,11080,5.54,0.04678,0.04193,0.53761,0.49857
d1_normal,D1_training-a_a0005,2000,2000,10,11090,5.545,0.03186,0.0263,0.36616,0.31276
d1_normal,D1_training-a_a0005,2000,2000,10,11100,5.55,-0.00824,-0.01126,-0.09456,-0.13372
d1_normal,D1_training-a_a0005,2000,2000,10,11110,5.555,-0.03183,-0.0325,-0.36559,-0.3862
d1_normal,D1_training-a_a0005,2000,2000,10,11120,5.56,-0.03204,-0.03106,-0.36804,-0.36912
d1_normal,D1_training-a_a0005,2000,2000,10,11130,5.565,-0.01678,-0.01596,-0.19273,-0.18961
d1_normal,D1_training-a_a0005,2000,2000,10,11140,5.57,0.017,0.01567,0.1954,0.18639
d1_normal,D1_training-a_a0005,2000,2000,10,11150,5.575,0.03851,0.03566,0.44259,0.42404
d1_normal,D1_training-a_a0005,2000,2000,10,11160,5.58,0.01669,0.01441,0.1919,0.17142
