time_sec,raw_amplitude,filtered_amplitude
1.563,-0.09307861328125,0.0008355351747013628
1.5635,-0.09442138671875,-0.005414372310042381
1.564,-0.097198486328125,-0.01320735551416874
1.5645,-0.10009765625,-0.021350277587771416
1.565,-0.102325439453125,-0.028595635667443275
1.5655,-0.10333251953125,-0.034135159105062485
1.566,-0.10357666015625,-0.03787148371338844
1.5665,-0.1016845703125,-0.04044392332434654
1.567,-0.09967041015625,-0.04283301159739494
1.5675,-0.099456787109375,-0.04560655727982521
1.568,-0.099700927734375,-0.04839451238512993
1.5685,-0.097900390625,-0.050050586462020874
1.569,-0.093231201171875,-0.049261435866355896
1.5695,-0.08843994140625,-0.045182447880506516
1.57,-0.079376220703125,-0.03796614706516266
1.5705,-0.066925048828125,-0.028900891542434692
1.571,-0.0565185546875,-0.019760871306061745
1.5715,-0.047882080078125,-0.011785981245338917
1.572,-0.04132080078125,-0.005359276197850704
1.5725,-0.034576416015625,-0.0005485846777446568
1.573,-0.03045654296875,0.0024843900464475155
1.5735,-0.030792236328125,0.003734601428732276
1.574,-0.03106689453125,0.0036361804232001305
1.5745,-0.03082275390625,0.0028807108756154776
1.575,-0.03326416015625,0.0021462109871208668
1.5755,-0.03472900390625,0.002074182266369462
1.576,-0.03387451171875,0.0032213586382567883
1.5765,-0.03399658203125,0.005750852171331644
1.577,-0.032440185546875,0.009150790981948376
1.5775,-0.029937744140625,0.012390785850584507
1.578,-0.031707763671875,0.01445741392672062
1.5785,-0.03436279296875,0.014775561168789864
1.579,-0.037445068359375,0.013260919600725174
1.5795,-0.044403076171875,0.010260642506182194
1.58,-0.0513916015625,0.0065484424121677876
1.5805,-0.059173583984375,0.003155987011268735
1.581,-0.0643310546875,0.0009930335218086839
1.5815,-0.06854248046875,0.0005516839446499944
1.582,-0.07305908203125,0.001780549413524568
1.5825,-0.0750732421875,0.003999393433332443
1.583,-0.077239990234375,0.006084333639591932
1.5835,-0.080108642578125,0.0071924296207726
1.584,-0.087127685546875,0.007429402321577072
1.5845,-0.0924072265625,0.00753982225432992
1.585,-0.095306396484375,0.007905039936304092
1.5855,-0.102325439453125,0.008115987293422222
1.586,-0.108978271484375,0.0075530665926635265
1.5865,-0.11590576171875,0.006155202630907297
1.587,-0.12298583984375,0.004604646936058998
1.5875,-0.13079833984375,0.0038678119890391827
1.588,-0.13726806640625,0.004450533539056778
1.5885,-0.1407470703125,0.00598890520632267
1.589,-0.1455078125,0.0076523637399077415
1.5895,-0.1519775390625,0.008900844492018223
1.59,-0.1585693359375,0.009612043388187885
1.5905,-0.164154052734375,0.009616169147193432
1.591,-0.17156982421875,0.008741158992052078
1.5915,-0.1800537109375,0.0076126945205032825
1.592,-0.187255859375,0.007871737703680992
1.5925,-0.191070556640625,0.010854948312044144
1.593,-0.193267822265625,0.015918442979454994
1.5935,-0.194183349609375,0.020489396527409554
1.594,-0.199615478515625,0.022103646770119667
1.5945,-0.210479736328125,0.020315352827310562
1.595,-0.22003173828125,0.016564374789595604
1.5955,-0.230072021484375,0.0125882588326931
1.596,-0.2398681640625,0.009311608970165253
1.5965,-0.25048828125,0.00682366406545043
1.597,-0.259490966796875,0.004625157453119755
1.5975,-0.267547607421875,0.0018536567222326994
1.598,-0.277496337890625,-0.0020225949119776487
1.5985,-0.289459228515625,-0.006381668616086245
1.599,-0.29937744140625,-0.009703843854367733
1.5995,-0.30572509765625,-0.010970395989716053
1.6,-0.31219482421875,-0.010544166900217533
1.6005,-0.314727783203125,-0.00935631524771452
1.601,-0.3199462890625,-0.007535676471889019
1.6015,-0.324798583984375,-0.004478199873119593
1.602,-0.323516845703125,-0.0002589428913779557
1.6025,-0.32275390625,0.0038504034746438265
1.603,-0.327850341796875,0.006740971468389034
1.6035,-0.330413818359375,0.008760945871472359
1.604,-0.331787109375,0.010990731418132782
1.6045,-0.334747314453125,0.013436727225780487
1.605,-0.336700439453125,0.014536636881530285
1.6055,-0.34332275390625,0.012647495605051517
1.606,-0.3516845703125,0.007839653640985489
1.6065,-0.360992431640625,0.0020143818110227585
1.607,-0.371429443359375,-0.0027740842197090387
1.6075,-0.37481689453125,-0.0058930111117661
1.608,-0.378692626953125,-0.007921252399682999
1.6085,-0.38671875,-0.0093870609998703
1.609,-0.389434814453125,-0.010466333478689194
1.6095,-0.391143798828125,-0.01176614873111248
1.61,-0.395965576171875,-0.014364431612193584
1.6105,-0.403045654296875,-0.018578259274363518
1.611,-0.40966796875,-0.02318686433136463
1.6115,-0.413543701171875,-0.026272693648934364
1.612,-0.413848876953125,-0.026643913239240646
1.6125,-0.41375732421875,-0.024426808580756187
1.613,-0.412139892578125,-0.020775461569428444
1.6135,-0.40673828125,-0.017258599400520325
1.614,-0.404815673828125,-0.01513631734997034
1.6145,-0.407440185546875,-0.014849705621600151
1.615,-0.406951904296875,-0.016180984675884247
1.6155,-0.40802001953125,-0.018761079758405685
1.616,-0.413177490234375,-0.02215106226503849
1.6165,-0.41497802734375,-0.025576535612344742
1.617,-0.415863037109375,-0.02807457372546196
1.6175,-0.417999267578125,-0.02920149452984333
1.618,-0.4166259765625,-0.0294832494109869
1.6185,-0.414093017578125,-0.02974436990916729
1.619,-0.412750244140625,-0.029726844280958176
1.6195,-0.411712646484375,-0.02780020982027054
1.62,-0.404632568359375,-0.022717490792274475
1.6205,-0.39410400390625,-0.015535633079707623
1.621,-0.38580322265625,-0.00900768581777811
1.6215,-0.379669189453125,-0.004877913277596235
1.622,-0.377716064453125,-0.0024779278319329023
1.6225,-0.372894287109375,-0.00038967348518781364
1.623,-0.3677978515625,0.00123689160682261
1.6235,-0.365814208984375,0.0009754932834766805
1.624,-0.366302490234375,-0.001456976868212223
1.6245,-0.369598388671875,-0.004195980727672577
1.625,-0.3671875,-0.0051883975975215435
1.6255,-0.362701416015625,-0.004469011444598436
1.626,-0.360321044921875,-0.0037296295631676912
1.6265,-0.35968017578125,-0.0040086922235786915
1.627,-0.3594970703125,-0.004723868798464537
1.6275,-0.3564453125,-0.004983770195394754
1.628,-0.353790283203125,-0.004897816572338343
1.6285,-0.3531494140625,-0.005063102580606937
1.629,-0.3521728515625,-0.005310568027198315
1.6295,-0.350189208984375,-0.004681561607867479
1.63,-0.34661865234375,-0.0025847817305475473
1.6305,-0.341064453125,0.0005476399674080312
1.631,-0.337066650390625,0.0038072799798101187
1.6315,-0.335418701171875,0.006485276389867067
1.632,-0.332366943359375,0.008024953305721283
1.6325,-0.329803466796875,0.00801610667258501
1.633,-0.33135986328125,0.00695320637896657
1.6335,-0.332977294921875,0.006620932836085558
1.634,-0.3306884765625,0.008748780004680157
1.6345,-0.325225830078125,0.013023599982261658
1.635,-0.3216552734375,0.016977349296212196
1.6355,-0.322540283203125,0.018238235265016556
1.636,-0.323516845703125,0.016850659623742104
1.6365,-0.326080322265625,0.015280003659427166
1.637,-0.3284912109375,0.016043271869421005
1.6375,-0.326263427734375,0.01919690892100334
1.638,-0.322784423828125,0.022222310304641724
1.6385,-0.32598876953125,0.022573936730623245
1.639,-0.332000732421875,0.020252786576747894
1.6395,-0.335662841796875,0.01773163117468357
1.64,-0.339019775390625,0.017621172592043877
1.6405,-0.338409423828125,0.020712165161967278
1.641,-0.336700439453125,0.026010742411017418
1.6415,-0.3348388671875,0.03207424655556679
1.642,-0.3316650390625,0.03810347244143486
1.6425,-0.330047607421875,0.0440204031765461
1.643,-0.32928466796875,0.04979219287633896
1.6435,-0.328338623046875,0.054785650223493576
1.644,-0.3289794921875,0.05781548097729683
1.6445,-0.334991455078125,0.0577731654047966
1.645,-0.344696044921875,0.05404244735836983
1.6455,-0.356414794921875,0.046375032514333725
1.646,-0.373687744140625,0.034888170659542084
1.6465,-0.393768310546875,0.020649654790759087
1.647,-0.4140625,0.006114260293543339
1.6475,-0.4329833984375,-0.005582184065133333
1.648,-0.444793701171875,-0.012219955213367939
1.6485,-0.451995849609375,-0.01365753635764122
1.649,-0.458587646484375,-0.011681831441819668
1.6495,-0.460845947265625,-0.008871733210980892
1.65,-0.465972900390625,-0.007334110327064991
1.6505,-0.47509765625,-0.007927525788545609
1.651,-0.482818603515625,-0.010154470801353455
1.6515,-0.4925537109375,-0.012525519356131554
1.652,-0.500396728515625,-0.013136541470885277
1.6525,-0.505035400390625,-0.01045586820691824
1.653,-0.506134033203125,-0.0042602671310305595
1.6535,-0.504638671875,0.003828638233244419
1.654,-0.50567626953125,0.010853997431695461
1.6545,-0.509307861328125,0.014044731855392456
1.655,-0.51715087890625,0.012430191971361637
1.6555,-0.530853271484375,0.007310711313039064
1.656,-0.54443359375,0.0010730766225606203
1.6565,-0.555816650390625,-0.004679861944168806
1.657,-0.568359375,-0.009969225153326988
1.6575,-0.58184814453125,-0.015583371743559837
1.658,-0.593475341796875,-0.02152951993048191
1.6585,-0.604705810546875,-0.026306118816137314
1.659,-0.61334228515625,-0.02776174061000347
1.6595,-0.61712646484375,-0.02506193518638611
1.66,-0.6182861328125,-0.020077720284461975
1.6605,-0.619476318359375,-0.01644066348671913
1.661,-0.625213623046875,-0.016525108367204666
1.6615,-0.634124755859375,-0.019171809777617455
1.662,-0.6422119140625,-0.02080836147069931
1.6625,-0.64495849609375,-0.019108302891254425
1.663,-0.644439697265625,-0.015284639783203602
1.6635,-0.646575927734375,-0.012489475309848785
1.664,-0.651458740234375,-0.012224364094436169
1.6645,-0.65643310546875,-0.012801156379282475
1.665,-0.65789794921875,-0.01130546722561121
1.6655,-0.65716552734375,-0.0066083455458283424
1.666,-0.653076171875,-0.00022270227782428265
1.6665,-0.649322509765625,0.0054575237445533276
1.667,-0.650299072265625,0.009174322709441185
1.6675,-0.65081787109375,0.0109413405880332
1.668,-0.650787353515625,0.010905222035944462
1.6685,-0.65399169921875,0.009055612608790398
1.669,-0.6588134765625,0.006130668800324202
1.6695,-0.662994384765625,0.0038671030197292566
1.67,-0.66265869140625,0.0036295519676059484
1.6705,-0.66046142578125,0.004988846834748983
1.671,-0.65966796875,0.006049261894077063
1.6715,-0.660400390625,0.005042167380452156
1.672,-0.663330078125,0.0013559120707213879
1.6725,-0.667388916015625,-0.00465420400723815
1.673,-0.67266845703125,-0.012187151238322258
1.6735,-0.679229736328125,-0.020127058029174805
1.674,-0.6839599609375,-0.0271008238196373
1.6745,-0.685546875,-0.031885161995887756
1.675,-0.684051513671875,-0.03388109430670738
1.6755,-0.680267333984375,-0.03323306515812874
1.676,-0.673858642578125,-0.030724339187145233
1.6765,-0.666961669921875,-0.027721136808395386
1.677,-0.660858154296875,-0.025893282145261765
1.6775,-0.655120849609375,-0.026294246315956116
1.678,-0.6522216796875,-0.028326023370027542
1.6785,-0.64990234375,-0.029981067404150963
1.679,-0.64385986328125,-0.029760120436549187
1.6795,-0.635467529296875,-0.02840801142156124
1.68,-0.628326416015625,-0.028221208602190018
1.6805,-0.624664306640625,-0.030416343361139297
1.681,-0.621917724609375,-0.03363112732768059
1.6815,-0.6168212890625,-0.03542213514447212
1.682,-0.60809326171875,-0.03495371341705322
1.6825,-0.598602294921875,-0.03365015983581543
1.683,-0.591400146484375,-0.03317866101861
1.6835,-0.583648681640625,-0.03333496302366257
1.684,-0.574951171875,-0.032290488481521606
1.6845,-0.562713623046875,-0.028693154454231262
1.685,-0.548370361328125,-0.023053623735904694
1.6855,-0.53314208984375,-0.01692875288426876
1.686,-0.519561767578125,-0.011063306592404842
1.6865,-0.5050048828125,-0.004704470280557871
1.687,-0.48687744140625,0.0032682581804692745
1.6875,-0.46844482421875,0.012807114981114864
1.688,-0.450958251953125,0.022344663739204407
1.6885,-0.433563232421875,0.029856039211153984
1.689,-0.41900634765625,0.03438562527298927
1.6895,-0.408905029296875,0.03677771985530853
1.69,-0.397857666015625,0.03891197592020035
1.6905,-0.384002685546875,0.042056720703840256
1.691,-0.371368408203125,0.045843880623579025
1.6915,-0.360626220703125,0.04868628457188606
1.692,-0.350006103515625,0.04910826310515404
1.6925,-0.34246826171875,0.04693452641367912
1.693,-0.337860107421875,0.043502360582351685
1.6935,-0.332763671875,0.0406353585422039
1.694,-0.323516845703125,0.039177536964416504
1.6945,-0.315338134765625,0.03850555047392845
1.695,-0.30926513671875,0.0374179407954216
1.6955,-0.301971435546875,0.03528860956430435
1.696,-0.296295166015625,0.03238349035382271
1.6965,-0.291229248046875,0.02940179780125618
1.697,-0.285888671875,0.026921018958091736
1.6975,-0.27886962890625,0.025185180827975273
1.698,-0.271942138671875,0.02422129549086094
1.6985,-0.265716552734375,0.02396499551832676
1.699,-0.2569580078125,0.02417282573878765
1.6995,-0.248992919921875,0.024306511506438255
1.7,-0.243927001953125,0.02367306500673294
1.7005,-0.238250732421875,0.021804645657539368
1.701,-0.23358154296875,0.018876997753977776
1.7015,-0.230316162109375,0.015838725492358208
1.702,-0.22686767578125,0.01378751639276743
1.7025,-0.222015380859375,0.0127491420134902
1.703,-0.216400146484375,0.01120691653341055
1.7035,-0.2137451171875,0.007502662483602762
1.704,-0.21484375,0.001981992507353425
1.7045,-0.21484375,-0.002712080255150795
1.705,-0.210357666015625,-0.003989113960415125
1.7055,-0.203369140625,-0.0019263107096776366
1.706,-0.195648193359375,0.0007475698948837817
1.7065,-0.19000244140625,0.0013283384032547474
1.707,-0.189056396484375,-0.00038645637687295675
1.7075,-0.186859130859375,-0.0023365705274045467
1.708,-0.182403564453125,-0.0026229950599372387
1.7085,-0.17779541015625,-0.0013698245165869594
1.709,-0.173187255859375,-0.0002448849845677614
1.7095,-0.1700439453125,-0.0005281984340399504
1.71,-0.169342041015625,-0.0018882504664361477
1.7105,-0.167266845703125,-0.0028959952760487795
1.711,-0.163238525390625,-0.0024451210629194975
1.7115,-0.15985107421875,-0.0006836424581706524
1.712,-0.1561279296875,0.0010585295967757702
1.7125,-0.153778076171875,0.0010066238464787602
1.713,-0.15484619140625,-0.002065260661765933
1.7135,-0.1591796875,-0.007955835200846195
1.714,-0.1646728515625,-0.014863207936286926
1.7145,-0.16900634765625,-0.020302945747971535
1.715,-0.169891357421875,-0.022633694112300873
1.7155,-0.1683349609375,-0.02203204110264778
1.716,-0.16595458984375,-0.020098015666007996
1.7165,-0.162353515625,-0.01840840093791485
1.717,-0.1617431640625,-0.017301267012953758
1.7175,-0.160552978515625,-0.016028760001063347
1.718,-0.15753173828125,-0.014060706831514835
1.7185,-0.155426025390625,-0.012058177962899208
1.719,-0.15484619140625,-0.011405237950384617
1.7195,-0.156494140625,-0.012840362265706062
1.72,-0.159637451171875,-0.015701446682214737
1.7205,-0.16326904296875,-0.018559452146291733
1.721,-0.1654052734375,-0.020516764372587204
1.7215,-0.167449951171875,-0.021777719259262085
1.722,-0.168548583984375,-0.022927802056074142
1.7225,-0.170654296875,-0.02385338582098484
1.723,-0.1729736328125,-0.023692257702350616
1.7235,-0.170989990234375,-0.02189677022397518
1.724,-0.16839599609375,-0.01900724694132805
1.7245,-0.167449951171875,-0.016193566843867302
1.725,-0.168182373046875,-0.014366759918630123
1.7255,-0.168426513671875,-0.014004915952682495
1.726,-0.170501708984375,-0.015445953235030174
1.7265,-0.176300048828125,-0.01874081790447235
1.727,-0.182586669921875,-0.023152289912104607
1.7275,-0.187835693359375,-0.027154330164194107
1.728,-0.191864013671875,-0.029194748029112816
1.7285,-0.193511962890625,-0.028601156547665596
1.729,-0.192779541015625,-0.025885162875056267
1.7295,-0.190277099609375,-0.022214777767658234
1.73,-0.18963623046875,-0.018527822569012642
1.7305,-0.188873291015625,-0.015099748969078064
1.731,-0.186614990234375,-0.01188632007688284
1.7315,-0.18719482421875,-0.009112744592130184
1.732,-0.188262939453125,-0.007370986044406891
1.7325,-0.1890869140625,-0.007049958221614361
1.733,-0.192352294921875,-0.007670524064451456
1.7335,-0.1971435546875,-0.007976669818162918
1.734,-0.19842529296875,-0.006860619410872459
1.7345,-0.195648193359375,-0.004025315400213003
1.735,-0.195648193359375,0.0003685530391521752
1.7355,-0.194580078125,0.006146963220089674
1.736,-0.189483642578125,0.012620750814676285
1.7365,-0.1864013671875,0.01802714355289936
1.737,-0.187835693359375,0.020416004583239555
1.7375,-0.191802978515625,0.019446324557065964
1.738,-0.197174072265625,0.016942419111728668
1.7385,-0.203369140625,0.01529181282967329
1.739,-0.20611572265625,0.01531901117414236
1.7395,-0.20703125,0.016040468588471413
1.74,-0.210296630859375,0.016556862741708755
1.7405,-0.21417236328125,0.017596254125237465
1.741,-0.2152099609375,0.020538058131933212
1.7415,-0.211883544921875,0.025123674422502518
1.742,-0.21160888671875,0.0289764367043972
1.7425,-0.215484619140625,0.029761772602796555
1.743,-0.221160888671875,0.027522867545485497
1.7435,-0.22705078125,0.024703050032258034
1.744,-0.231658935546875,0.024057257920503616
1.7445,-0.232818603515625,0.026547228917479515
1.745,-0.231201171875,0.030874935910105705
1.7455,-0.231658935546875,0.03464054688811302
1.746,-0.234283447265625,0.035877496004104614
1.7465,-0.239532470703125,0.03383664786815643
1.747,-0.2481689453125,0.02894575521349907
1.7475,-0.257598876953125,0.022513218224048615
1.748,-0.2674560546875,0.016385557129979134
1.7485,-0.2757568359375,0.012288277968764305
1.749,-0.279571533203125,0.010906375013291836
1.7495,-0.2833251953125,0.01145857386291027
1.75,-0.284912109375,0.012417683377861977
1.7505,-0.287078857421875,0.01290234737098217
1.751,-0.29132080078125,0.013328906148672104
1.7515,-0.293609619140625,0.014543510973453522
1.752,-0.29339599609375,0.01647239550948143
1.7525,-0.2938232421875,0.01799692027270794
1.753,-0.298553466796875,0.018094364553689957
1.7535,-0.303619384765625,0.01663438230752945
1.754,-0.306182861328125,0.014060419984161854
1.7545,-0.313018798828125,0.010895036160945892
1.755,-0.318817138671875,0.007757249288260937
1.7555,-0.323394775390625,0.005268867593258619
1.756,-0.328369140625,0.003440444590523839
1.7565,-0.33087158203125,0.0014134468510746956
1.757,-0.3355712890625,-0.0016538618365302682
1.7575,-0.342071533203125,-0.005426360294222832
1.758,-0.347503662109375,-0.008533000946044922
1.7585,-0.34954833984375,-0.009944749064743519
1.759,-0.348876953125,-0.009794696234166622
1.7595,-0.3499755859375,-0.008756250143051147
1.76,-0.3511962890625,-0.007275301963090897
1.7605,-0.348907470703125,-0.005859657656401396
1.761,-0.347808837890625,-0.005526518449187279
1.7615,-0.35107421875,-0.007081572897732258
1.762,-0.353546142578125,-0.009883729740977287
1.7625,-0.3555908203125,-0.011828649789094925
1.763,-0.354736328125,-0.010818742215633392
1.7635,-0.347320556640625,-0.00628679059445858
1.764,-0.341461181640625,0.0003911179373972118
1.7645,-0.336090087890625,0.006496365647763014
1.765,-0.329345703125,0.009182808920741081
1.7655,-0.329315185546875,0.007087206933647394
1.766,-0.3359375,0.0013487449614331126
1.7665,-0.341094970703125,-0.005297948140650988
1.767,-0.3424072265625,-0.010741936042904854
1.7675,-0.343505859375,-0.014558003284037113
1.768,-0.34417724609375,-0.017012640833854675
1.7685,-0.343170166015625,-0.01800401508808136
1.769,-0.340789794921875,-0.01759505085647106
1.7695,-0.333984375,-0.016880180686712265
1.77,-0.330474853515625,-0.01726416125893593
1.7705,-0.3321533203125,-0.018946271389722824
1.771,-0.329193115234375,-0.020957980304956436
1.7715,-0.325653076171875,-0.022790340706706047
1.772,-0.324066162109375,-0.025204988196492195
1.7725,-0.3243408203125,-0.029107343405485153
1.773,-0.3250732421875,-0.03412463143467903
1.7735,-0.3240966796875,-0.03871402516961098
1.774,-0.32275390625,-0.0415596105158329
1.7745,-0.318878173828125,-0.042669877409935
1.775,-0.313507080078125,-0.043087005615234375
1.7755,-0.30889892578125,-0.043535854667425156
1.776,-0.30328369140625,-0.04344510659575462
1.7765,-0.29632568359375,-0.04158347100019455
1.777,-0.28778076171875,-0.03789997473359108
1.7775,-0.277313232421875,-0.03451922908425331
1.778,-0.270904541015625,-0.03434766083955765
1.7785,-0.269439697265625,-0.038412563502788544
1.779,-0.271209716796875,-0.04485377296805382
1.7795,-0.271514892578125,-0.050767745822668076
1.78,-0.26702880859375,-0.05469813197851181
1.7805,-0.26275634765625,-0.057009343057870865
1.781,-0.261199951171875,-0.05842134729027748
1.7815,-0.254638671875,-0.05914050713181496
1.782,-0.247467041015625,-0.0593964159488678
1.7825,-0.242828369140625,-0.05983337387442589
1.783,-0.23724365234375,-0.060727253556251526
1.7835,-0.23101806640625,-0.06110038608312607
1.784,-0.224365234375,-0.05923210084438324
1.7845,-0.213287353515625,-0.05438089370727539
1.785,-0.19970703125,-0.04789058119058609
1.7855,-0.188690185546875,-0.04224519804120064
1.786,-0.179107666015625,-0.03885648399591446
1.7865,-0.171722412109375,-0.0369253046810627
1.787,-0.16522216796875,-0.034595903009176254
1.7875,-0.15399169921875,-0.030987216159701347
1.788,-0.143280029296875,-0.026746883988380432
1.7885,-0.13677978515625,-0.02272648736834526
1.789,-0.12554931640625,-0.018603816628456116
1.7895,-0.114715576171875,-0.012956498190760612
1.79,-0.102264404296875,-0.004344900604337454
1.7905,-0.08306884765625,0.007891785353422165
1.791,-0.0633544921875,0.023649044334888458
1.7915,-0.04095458984375,0.042494989931583405
1.792,-0.013641357421875,0.06416744738817215
1.7925,0.01739501953125,0.08912870287895203
1.793,0.049957275390625,0.11880045384168625
1.7935,0.0894775390625,0.15480990707874298
1.794,0.135986328125,0.1981387585401535
1.7945,0.19305419921875,0.25078827142715454
1.795,0.271484375,0.3198009729385376
1.7955,0.37567138671875,0.41664549708366394
1.796,0.4930419921875,0.5444252490997314
1.7965,0.61865234375,0.6800583600997925
1.797,0.749725341796875,0.7748832702636719
1.7975,0.777557373046875,0.7849141359329224
1.798,0.65765380859375,0.7035912871360779
1.7985,0.503631591796875,0.5587189197540283
1.799,0.365753173828125,0.3792267441749573
1.7995,0.177703857421875,0.17704513669013977
1.8,-0.0604248046875,-0.03725866973400116
1.8005,-0.26824951171875,-0.23790386319160461
1.801,-0.411163330078125,-0.3956846296787262
1.8015,-0.502838134765625,-0.5003254413604736
1.802,-0.560302734375,-0.5607556104660034
1.8025,-0.592498779296875,-0.5850508213043213
1.803,-0.578338623046875,-0.5691940784454346
1.8035,-0.50604248046875,-0.5082203149795532
1.804,-0.404876708984375,-0.41308116912841797
1.8045,-0.30712890625,-0.3120911717414856
1.805,-0.2271728515625,-0.23576009273529053
1.8055,-0.186370849609375,-0.19960148632526398
1.806,-0.184539794921875,-0.19764386117458344
1.8065,-0.1920166015625,-0.20879457890987396
1.807,-0.189788818359375,-0.21002197265625
1.8075,-0.166412353515625,-0.18801523745059967
1.808,-0.117889404296875,-0.14381085336208344
1.8085,-0.06097412109375,-0.09008322656154633
1.809,-0.01629638671875,-0.04452425613999367
1.8095,0.0096435546875,-0.022816753014922142
1.81,0.006072998046875,-0.03286314755678177
1.8105,-0.0325927734375,-0.07157020270824432
1.811,-0.087738037109375,-0.12617462873458862
1.8115,-0.13525390625,-0.18012367188930511
1.812,-0.169830322265625,-0.2197883576154709
1.8125,-0.189544677734375,-0.23812729120254517
1.813,-0.183563232421875,-0.23491476476192474
1.8135,-0.158050537109375,-0.2150358259677887
1.814,-0.124664306640625,-0.18576925992965698
1.8145,-0.095062255859375,-0.15403780341148376
1.815,-0.062469482421875,-0.12467271089553833
1.8155,-0.027801513671875,-0.09921430796384811
1.816,-0.0032958984375,-0.07469046860933304
1.8165,0.025238037109375,-0.04437776282429695
1.817,0.074615478515625,-0.0024225821252912283
1.8175,0.1312255859375,0.05050228163599968
1.818,0.185211181640625,0.10592106729745865
1.8185,0.23944091796875,0.1523652970790863
1.819,0.27191162109375,0.18244947493076324
1.8195,0.283843994140625,0.19671030342578888
1.82,0.2955322265625,0.20191603899002075
1.8205,0.305145263671875,0.20630492269992828
1.821,0.313690185546875,0.21557626128196716
1.8215,0.3319091796875,0.23093736171722412
1.822,0.3536376953125,0.24879613518714905
1.8225,0.369354248046875,0.26248157024383545
1.823,0.377471923828125,0.26614436507225037
1.8235,0.371368408203125,0.2585406005382538
1.824,0.35693359375,0.2434350699186325
1.8245,0.34429931640625,0.22625885903835297
1.825,0.33111572265625,0.21039941906929016
1.8255,0.318817138671875,0.19649168848991394
1.826,0.3125,0.18430539965629578
1.8265,0.29888916015625,0.17402173578739166
1.827,0.294036865234375,0.16532109677791595
1.8275,0.29193115234375,0.15632979571819305
1.828,0.281219482421875,0.14468438923358917
1.8285,0.262969970703125,0.129470095038414
1.829,0.2515869140625,0.11146598309278488
1.8295,0.237457275390625,0.09198194742202759
1.83,0.214508056640625,0.0722217783331871
1.8305,0.199859619140625,0.053292885422706604
1.831,0.18499755859375,0.036029018461704254
1.8315,0.174346923828125,0.020982859656214714
1.832,0.1622314453125,0.008844475261867046
1.8325,0.155975341796875,0.00020896008936688304
1.833,0.15185546875,-0.00564825301989913
1.8335,0.152069091796875,-0.011287604458630085
1.834,0.144775390625,-0.019694440066814423
1.8345,0.131011962890625,-0.03236052021384239
1.835,0.120697021484375,-0.048806075006723404
1.8355,0.106109619140625,-0.0673217698931694
1.836,0.0865478515625,-0.08570261299610138
1.8365,0.074249267578125,-0.10183420032262802
1.837,0.066314697265625,-0.11432845145463943
1.8375,0.05926513671875,-0.1227511316537857
1.838,0.057708740234375,-0.12739966809749603
1.8385,0.058319091796875,-0.12934903800487518
1.839,0.0595703125,-0.13072852790355682
1.8395,0.060150146484375,-0.13409490883350372
1.84,0.05792236328125,-0.14058509469032288
1.8405,0.050994873046875,-0.14856524765491486
1.841,0.046905517578125,-0.15465013682842255
1.8415,0.051116943359375,-0.15632976591587067
1.842,0.05804443359375,-0.15343077480793
1.8425,0.064605712890625,-0.14726203680038452
1.843,0.07708740234375,-0.1391243189573288
1.8435,0.091339111328125,-0.12992864847183228
1.844,0.10174560546875,-0.12067963182926178
1.8445,0.11407470703125,-0.11269833892583847
1.845,0.12451171875,-0.10715041309595108
1.8455,0.12847900390625,-0.10430210828781128
1.846,0.133758544921875,-0.10318687558174133
1.8465,0.14031982421875,-0.10199031978845596
1.847,0.14453125,-0.09895286709070206
1.8475,0.152984619140625,-0.09334401041269302
1.848,0.166748046875,-0.08585260063409805
1.8485,0.17626953125,-0.07791139930486679
1.849,0.18621826171875,-0.07049855589866638
1.8495,0.197052001953125,-0.06358527392148972
1.85,0.207672119140625,-0.05654292553663254
1.8505,0.21728515625,-0.048811595886945724
1.851,0.22869873046875,-0.04025612771511078
1.8515,0.241607666015625,-0.031192095950245857
1.852,0.251983642578125,-0.022268079221248627
1.8525,0.261505126953125,-0.014308747835457325
1.853,0.271087646484375,-0.00793797243386507
1.8535,0.279083251953125,-0.0027931234799325466
1.854,0.28515625,0.003037351183593273
1.8545,0.29510498046875,0.012205081060528755
1.855,0.311370849609375,0.026077885180711746
1.8555,0.329864501953125,0.04342794045805931
1.856,0.348052978515625,0.06127941980957985
1.8565,0.3638916015625,0.0770246759057045
1.857,0.376739501953125,0.08974162489175797
1.8575,0.38671875,0.09981882572174072
1.858,0.393402099609375,0.10776835680007935
1.8585,0.39947509765625,0.11358919739723206
1.859,0.4013671875,0.11709701269865036
1.8595,0.4000244140625,0.11848495900630951
1.86,0.398681640625,0.11831294745206833
1.8605,0.39501953125,0.11707581579685211
1.861,0.3897705078125,0.11507443338632584
1.8615,0.38482666015625,0.11276451498270035
1.862,0.37908935546875,0.11099020391702652
1.8625,0.373748779296875,0.11059774458408356
1.863,0.3717041015625,0.11171915382146835
1.8635,0.368408203125,0.11347965151071548
1.864,0.3629150390625,0.11445190012454987
1.8645,0.356689453125,0.11352433264255524
1.865,0.34857177734375,0.1106986552476883
1.8655,0.3380126953125,0.10731097310781479
1.866,0.328033447265625,0.10512498766183853
1.8665,0.319854736328125,0.10455923527479172
1.867,0.3114013671875,0.10372962802648544
1.8675,0.300628662109375,0.0998220145702362
1.868,0.28289794921875,0.09177488833665848
1.8685,0.26165771484375,0.08126185089349747
1.869,0.241729736328125,0.07064729183912277
